Horse ID,Breed,Gender,Age,Height,Color,Location,Euro Price,$ Price,Discipline,Further Characteristics
13561,American Quarter Horse,Gelding,12 years,"14,3 hh",Chestnut,Stephenville TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13562,American Quarter Horse,Gelding,10 years,N/A,N/A,Mountain Grove Mo,N/A,"$3,499.00 ",Trail - Versatility Ranch Horse ,
13563,Paint Horse,Gelding,15 years,N/A,N/A,Camp Verde AZ,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13564,American Quarter Horse,Gelding,15 years,"15,1 hh",Bay,Camp Verde AZ,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13565,American Quarter Horse,Gelding,8 years,N/A,N/A,Texarkana Tx,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13566,American Quarter Horse,Gelding,15 years,15 hh,Bay,Howell,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13567,American Quarter Horse,Gelding,15 years,"14,3 hh",Buckskin,rineyville Ky,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13568,Paint Horse,Gelding,15 years,"14,3 hh",Buckskin,Rineyville Ky,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13569,American Quarter Horse,Mare,11 years,"14,2 hh",Buckskin,Rineyville KY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13570,Paint Horse,Gelding,10 years,"15,2 hh",Tobiano-all-colors,Terrell TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13571,American Quarter Horse,Gelding,10 years,"15,2 hh",Tobiano-all-colors,Terrell TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13572,Pony of the Americas,Gelding,11 years,14 hh,Gray,Texarkana TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13573,Draft Horse,Gelding,12 years,"16,1 hh",Palomino,"Parkers Lake, KY",N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13574,Kentucky Mountain Saddle Horse,Gelding,12 years,"16,1 hh",Palomino,Parkers Lake KY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13575,Tennessee walking horse,Gelding,12 years,"16,1 hh",Palomino,Parkers Lake KY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13576,KWPN,Mare,5 years,16 hh,Chestnut-Red,MichelbekeBrakel,"15,500","$16,508.00 ",Dressage,
13577,PRE Mix,Stallion,5 years,"16,2 hh",Brown,Navas Del Madroño,N/A,N/A,Eventing ,
13578,Oldenburg,Mare,8 years,16 hh,Smoky-Black,Radeburg,"15,000","$15,975.00 ",Breeding - Leisure - Dressage ,
13579,Swiss Warmblood,Gelding,7 years,"17,2 hh",Bay-Dark,Weisslingen,"40,000","$42,601.00 ",Dressage ,
13580,Friesian horses,Stallion,4 years,"16,1 hh",Black,Ochtendung,N/A,N/A,Dressage - Leisure - Driving ,
13581,PRE Mix,Stallion,6 years,16 hh,Gray,Navas Del Madroño,"70,000","$74,552.00 ",Eventing ,
13582,Oldenburg-International (OS),Mare,8 years,"16,1 hh",Brown,Groß Roge,"50,000","$53,251.00 ",Jumping - Breeding - Eventing - Hunter,
13583,Welsh B,Gelding,5 years,"12,2 hh",Gray,Loiching,"7,500","$7,988.00 ",Leisure ,
13584,German Sport Horse,Gelding,5 years,"16,1 hh",Chestnut-Red,Allershausen,N/A,N/A,Dressage ,
13585,German Sport Horse,Mare,5 years,17 hh,Brown,Allershausen,N/A,N/A,Dressage ,
13586,German Sport Horse,Gelding,6 years,"16,2 hh",Bay-Dark,Allershausen,N/A,N/A,Dressage ,
13587,German Sport Horse,Mare,8 years,"16,1 hh",Bay-Dark,Allershausen,N/A,N/A,Dressage ,
13588,Oldenburg,Gelding,9 years,"16,2 hh",Chestnut-Red,Allershausen,N/A,N/A,Dressage ,
13589,German Riding Pony,Gelding,4 years,"14,1 hh",Brown,Loiching,N/A,N/A,Dressage ,
13590,German Riding Pony,Mare,5 years,"14,1 hh",Brown,Allershausen,N/A,N/A,Dressage - Jumping ,
13591,German Riding Pony,Gelding,6 years,"14,1 hh",Chestnut-Red,Allershausen,N/A,N/A,Dressage - Jumping ,
13592,Czech Warmblood,Mare,7 years,"16,1 hh",Palomino,Allershausen,N/A,N/A,Dressage - Jumping ,
13593,German Sport Horse,Gelding,11 years,"16,2 hh",Brown,Allershausen,N/A,N/A,Jumping ,
13594,Belgian Warmblood,Gelding,10 years,"16,1 hh",Chestnut-Red,Loiching,N/A,N/A,Jumping ,
13595,Czech Warmblood,Mare,8 years,"16,2 hh",Brown,Loiching,N/A,N/A,Jumping ,
13596,German Sport Horse,Mare,8 years,"16,2 hh",Gray,Loiching,N/A,N/A,Jumping ,
13597,German Sport Horse,Mare,7 years,"16,1 hh",Brown,Allershausen,N/A,N/A,Jumping ,
13598,Icelandic Horse,Gelding,6 years,"13,1 hh",Dun,Fronreute,"11,000","$11,715.00 ",Gaited - Leisure ,
13599,Icelandic Horse,Gelding,3 years,"13,2 hh",Black,Fronreute,"8,000","$8,520.00 ",Gaited - Leisure ,
13600,Icelandic Horse,Stallion,2 years,"14,1 hh",Pinto,Fronreute,"8,000","$8,520.00 ",Gaited - Breeding - Leisure ,
13601,Icelandic Horse,Mare,4 years,"13,1 hh",Black,Fronreute,"6,000","$6,390.00 ",Gaited - Breeding - Leisure ,
13602,Icelandic Horse,Gelding,3 years,"13,2 hh",Dun,Fronreute,"8,000","$8,520.00 ",Gaited - Leisure ,
13603,Icelandic Horse,Mare,4 years,"13,2 hh",Dun,Fronreute,"8,000","$8,520.00 ",Gaited - Breeding - Leisure ,
13604,Menorquin,Mare,1 year,"15,2 hh",Black,Menorca,N/A,N/A,Dressage - Breeding - Eventing - Leisure ,
13605,German Sport Horse,Gelding,7 years,16 hh,Brown,Loiching,N/A,N/A,Jumping ,
13606,KWPN,Gelding,7 years,"16,1 hh",Pinto,Loiching,N/A,N/A,Jumping ,
13607,Hanoverian,Gelding,6 years,17 hh,Chestnut,Allershausen,N/A,N/A,Jumping ,
13608,Anglo European Studbook,Mare,6 years,"16,1 hh",Gray,Loiching,N/A,N/A,Jumping ,
13609,Hanoverian,Mare,6 years,"16,1 hh",Brown,Loiching,N/A,N/A,Jumping ,
13610,Oldenburg-International (OS),Gelding,5 years,16 hh,Chestnut-Red,Loiching,N/A,N/A,Jumping ,
13611,Austrian Warmblood,Gelding,5 years,"16,1 hh",Brown,Loiching,N/A,N/A,Jumping ,
13612,Austrian Warmblood,Mare,5 years,"16,2 hh",Brown,Loiching,N/A,N/A,Jumping ,
13613,Austrian Warmblood,Gelding,5 years,16 hh,Chestnut-Red,Loiching,N/A,N/A,Jumping ,
13614,Hanoverian,Mare,2 years,N/A,N/A,Rees,"10,000","$10,650.00 ",Dressage - Breeding - Leisure ,
13615,German Sport Horse,Gelding,9 years,"17,1 hh",Chestnut-Red,Haarbach,"70,000","$74,552.00 ",Jumping ,
13616,German Riding Pony,Stallion,4 years,"14,1 hh",Chestnut-Red,Paderborn,N/A,N/A,Dressage - Breeding - Jumping - Hunter ,
13617,PRE,Stallion,3 years,"15,1 hh",Sorrel,Vilanova I La Geltru,"10,000","$10,650.00 ",Gaited - Leisure - Dressage ,
13618,More ponies/small horses,Gelding,6 years,"13,1 hh",N/A,Dorsten,"3,000","$3,195.00 ",Driving - Leisure ,
13619,Friesian horses,Mare,6 years,"16,2 hh",Black,Ochtendung,N/A,N/A,Dressage - Baroque - Leisure ,
13620,PRE,Stallion,1 year,"13,2 hh",Bay-Dark,Provinz Malaga,"5,000","$5,325.00 ",Dressage - Working Equitation - Eventing - Leisure ,
13621,PRE,Mare,1 year,"14,1 hh",Chestnut,Provinz Malaga,"5,000","$5,325.00 ",Dressage - Working Equitation - Breeding - Leisure ,
13622,Lusitano,Gelding,8 years,16 hh,Gray,Montecorto,"40,000","$42,601.00 ",Dressage ,
13623,German Sport Horse,Mare,4 years,"16,2 hh",Pinto,Hoort,"13,500","$14,378.00 ",Eventing - Western - Leisure - Dressage,
13624,Oldenburg-International (OS),Gelding,5 years,"17,2 hh",Brown,Groß Roge,"15,000","$15,975.00 ",Jumping - Eventing - Hunter - Leisure,
13625,Westphalian,Mare,6 years,"16,3 hh",Bay-Dark,Selm,"15,000","$15,975.00 ",Dressage - Breeding ,
13626,Westphalian,Mare,5 years,"16,2 hh",Brown,Selm,"15,000","$15,975.00 ",Breeding - Jumping ,
13627,Westphalian,Stallion,3 years,N/A,N/A,Selm,"12,000","$12,780.00 ",Jumping ,
13628,Irish Sport Horse,Mare,10 years,16 hh,Brown,Lage,"1,450","$1,544.00 ",Leisure - Breeding,
13629,Icelandic Horse,Gelding,10 years,"13,2 hh",Dun,Rosenberg,"15,000","$15,975.00 ",Gaited - Show - Dressage ,
13630,American Quarter Horse,Gelding,10 years,"14,2 hh",Palomino,"Elkton, KY",N/A,N/A,Trail - English Pleasure - Versatility Ranch Horse - Western ,
13631,PRE Mix,Stallion,3 years,"15,2 hh",Buckskin,Ammerang,"20,000","$21,301.00 ",Dressage - Show - Breeding,
13632,Connemara,Mare,4 years,"14,1 hh",Cremello,Lisberg,"10,900","$11,609.00 ",Dressage - Show - Baroque - Western ,
13633,German Riding Pony,Stallion,3 years,"14,1 hh",Dun,Paderborn,N/A,N/A,Dressage - Breeding - Jumping - Hunter ,
13634,Oldenburg-International (OS),Stallion,1 year,N/A,N/A,Pfalzgrafenweiler,"15,000","$15,975.00 ",Jumping - Breeding ,
13635,Oldenburg-International (OS),Mare,1 year,N/A,N/A,Pfalzgrafenweiler,"10,000","$10,650.00 ",Jumping - Breeding ,
13636,Oldenburg-International (OS),Mare,7 years,"16,1 hh",Chestnut,Altenberge,"18,000","$19,170.00 ",Dressage - Jumping ,
13637,Missouri Foxtrotter,Gelding,10 years,16 hh,Sorrel,"Kentwood, LA",N/A,"$15,000.00 ",Trail - Western allround ,
13638,Hanoverian,Gelding,8 years,17 hh,Gray,Ljubljana,"70,000","$74,552.00 ",Jumping,
13639,Oldenburg,Mare,6 years,16 hh,Brown,Münchendorf,"20,000","$21,301.00 ",Jumping - Leisure - Dressage,
13640,German Riding Horse,Mare,10 years,"16,1 hh",Brown,Beverungen,"6,500","$6,923.00 ",Breeding,
13641,Haflinger,Mare,13 years,"14,2 hh",Chestnut-Red,Kirchbichl,"13,500","$14,378.00 ",Dressage - Western - Jumping - Leisure ,
13642,Hungarian Sport Horse,Mare,8 years,"14,1 hh",Gray-Fleabitten,Lage,"2,850","$3,035.00 ",Leisure,
13643,Hanoverian,Mare,10 years,"16,1 hh",Smoky-Black,Rehburg-Loccum Münchehagen,"6,000","$6,390.00 ",Breeding ,
13644,German Sport Horse,Gelding,4 years,"16,2 hh",Chestnut-Red,München,"20,000","$21,301.00 ",Dressage - Jumping,
13645,Welsh D (Cob),Gelding,5 years,N/A,N/A,Hilvarenbeek,"14,000","$14,910.00 ",Dressage,
13646,Icelandic Horse,Gelding,9 years,"14,1 hh",Black,Lochen am See,"15,000","$15,975.00 ",Gaited - Show - Leisure - Dressage ,
13647,KWPN,Mare,3 years,"15,2 hh",Bay-Dark,Surhuizum,"15,000","$15,975.00 ",Dressage,
13648,German Sport Horse,Mare,4 years,16 hh,Brown,Schwäbisch Gmünd,"40,000","$42,601.00 ",Dressage - Jumping,
13649,Arabian horses,Gelding,4 years,15 hh,Gray,Hürm,"10,000","$10,650.00 ",Dressage - Show - Western - Leisure,
13650,PRE Mix,Stallion,9 years,"15,3 hh",Gray,Navas Del Madroño,"40,000","$42,601.00 ",Eventing ,
13651,Lusitano,Stallion,6 years,"15,2 hh",Gray,Navas Del Madroño,N/A,N/A,Eventing ,
13652,German Sport Horse,Mare,7 years,17 hh,Brown,Göppingen,"20,000","$21,301.00 ",Jumping - Leisure - Dressage,
13653,PRE Mix,Stallion,14 years,"16,2 hh",Gray-Dapple,Martfeld,"10,000","$10,650.00 ",Dressage - Show - Baroque - Leisure ,
13654,Heavy Warmblood,Gelding,4 years,"16,2 hh",Black,Riedlingen,N/A,N/A,Driving - Leisure ,
13655,Westphalian,Mare,1 year,N/A,N/A,Selm,"5,500","$5,858.00 ",Dressage ,
13656,Oldenburg-International (OS),Mare,2 years,"16,2 hh",Brown,Papenhagen,"9,500","$10,118.00 ",Jumping - Breeding - Leisure - Dressage ,
13657,Polish Warmblood,Mare,5 years,16 hh,Brown,Papenhagen,"12,000","$12,780.00 ",Breeding - Jumping - Leisure ,
13658,Polish Warmblood,Gelding,7 years,"16,1 hh",Brown,Papenhagen,"16,000","$17,040.00 ",Jumping - Leisure - Dressage ,
13659,German Riding Pony,Mare,3 years,"14,3 hh",Chestnut-Red,Brummen,"10,000","$10,650.00 ",Dressage,
13660,Oldenburg,Mare,7 years,"16,3 hh",Bay-Dark,Hürtgenwald,"70,000","$74,552.00 ",Dressage - Breeding - Eventing - Leisure,
13661,Andalusian,Stallion,4 years,"15,2 hh",Brown,Menorca,"5,500","$5,858.00 ",Leisure - Working Equitation - Eventing - Driving ,
13662,KWPN,Mare,8 years,"16,3 hh",Brown,Gadow,"25,000","$26,626.00 ",Jumping - Breeding - Eventing ,
13663,Holstein,Gelding,12 years,"17,1 hh",Gray,Lübeck,"24,000","$25,561.00 ",Jumping,
13664,Oldenburg,Gelding,3 years,"16,3 hh",Bay-Dark,Lindern (Oldenburg),N/A,N/A,Dressage - Eventing - Jumping - Leisure ,
13665,KWPN,Gelding,5 years,"17,1 hh",Bay-Dark,Paupis,N/A,N/A,Dressage ,
13666,Other Breeds,Mare,7 years,17 hh,Bay,Paupis,N/A,N/A,Jumping ,
13667,PRE Mix,Stallion,6 years,"16,1 hh",Brown,Martfeld,"11,500","$12,248.00 ",Baroque - Working Equitation - Leisure - Dressage ,
13668,PRE Mix,Stallion,8 years,"16,1 hh",Bay-Dark,Martfeld,"15,000","$15,975.00 ",Dressage - Show - Baroque - Leisure ,
13669,Freiberger,Gelding,4 years,"14,3 hh",Brown,Rümmingen,N/A,N/A,Leisure - Driving ,
13670,Lusitano,Gelding,6 years,16 hh,Black,"Mezio, Viseu","40,000","$42,601.00 ",Dressage,
13671,Holstein,Mare,7 years,"16,2 hh",Gray,Woltersdorf,"40,000","$42,601.00 ",Jumping ,
13672,PRE Mix,Stallion,2 years,"15,1 hh",Perlino,Galaroza,"10,000","$10,650.00 ",Leisure ,
13673,Oldenburg,Stallion,3 years,"16,2 hh",Bay-Dark,Meckenheim,"40,000","$42,601.00 ",Dressage ,
13674,Friesian horses,Gelding,5 years,15 hh,Brown,Los Angeles,N/A,"$2,000.00 ",Racing horses - English Pleasure ,
13675,Friesian horses,Gelding,6 years,N/A,N/A,Los Angeles,N/A,"$2,000.00 ",Racing horses ,
13676,Appaloosa Mix,Mare,2 years,"15,1 hh",Leopard-Piebald,Alcoi/Alcoy,"5,000","$5,325.00 ",Doma Vaquera - English Pleasure - Working Equitation ,
13677,PRE Mix,Mare,14 years,16 hh,Buckskin,Alcoi/Alcoy,"10,000","$10,650.00 ",Breeding - Working Equitation - Baroque ,
13678,Appaloosa Mix,Mare,2 years,"15,2 hh",Chestnut-Red,Alcoi/Alcoy,"5,000","$5,325.00 ",Doma Vaquera - Working Equitation - Leisure ,
13679,Arabian horses,Mare,2 years,N/A,N/A,Reichraming,"5,000","$5,325.00 ",Breeding - Show - Western - Leisure,
13680,PRE,Mare,4 years,N/A,N/A,Tarifa,"15,000","$15,975.00 ",Dressage - Gaited - Baroque - Breeding ,
13681,Lusitano,Stallion,2 years,N/A,N/A,Tarifa,"10,000","$10,650.00 ",Dressage - Baroque ,
13682,PRE,Stallion,11 years,"16,1 hh",Gray,Tarifa,"19,000","$20,235.00 ",Dressage - Gaited - Baroque - Leisure ,
13683,German Riding Pony,Gelding,3 years,"14,3 hh",Palomino,Fürstenau,"9,500","$10,118.00 ",Dressage - Leisure ,
13684,German Riding Pony,Gelding,14 years,"14,1 hh",Bay-Dark,Fürstenau,"1,500","$1,598.00 ",Leisure ,
13685,Lusitano,Gelding,4 years,"15,2 hh",Buckskin,Rio Maior,"20,000","$21,301.00 ",Working Equitation - Show - Leisure - Dressage ,
13686,Shetland Ponies,Stallion,3 years,"9,2 hh",Black,Vrees,N/A,N/A,Leisure - Driving,
13687,Haflinger,Stallion,1 year,"14,2 hh",N/A,Suhlendorf,"3,000","$3,195.00 ",Dressage - Jumping - Driving ,
13688,PRE Mix,Stallion,3 years,16 hh,Gray,Sevilla,"10,000","$10,650.00 ",Dressage ,
13689,Holstein,Mare,9 years,17 hh,Gray,Mildstedt,"5,800","$6,177.00 ",Breeding - Leisure ,
13690,German Sport Horse,Stallion,1 year,17 hh,Brown,Kalbe/Milde,"6,000","$6,390.00 ",Jumping - Dressage,
13691,Oldenburg,Stallion,3 years,"16,2 hh",Chestnut-Red,Meckenheim,"40,000","$42,601.00 ",Dressage ,
13692,Oldenburg,Mare,5 years,"16,1 hh",Brown,Röttingen,"45,000","$47,926.00 ",Dressage - Leisure,
13693,More ponies/small horses,Mare,10 years,14 hh,Chestnut-Red,Kirchbichl,"6,900","$7,349.00 ",Jumping - Eventing - Leisure - Dressage ,
13694,Friesian horses,Gelding,7 years,15 hh,Black,Mount Vernon,N/A,"$17,500.00 ",Versatility Ranch Horse - Trail ,
13695,Gypsy Horse,Gelding,7 years,15 hh,Black,Mount Vernon,N/A,"$17,500.00 ",Versatility Ranch Horse - Trail ,
13696,Percheron,Gelding,10 years,16 hh,Gray,Mount Vernon,N/A,"$20,000.00 ",Versatility Ranch Horse - Trail ,
13697,American Quarter Horse,Gelding,10 years,16 hh,Gray,Mount Vernon,N/A,"$20,000.00 ",Versatility Ranch Horse - Trail ,
13698,Appaloosa,Gelding,7 years,"16,2 hh",Sorrel,Mount Vernon,N/A,"$20,000.00 ",Versatility Ranch Horse - Trail ,
13699,Draft Horse,Gelding,7 years,"16,2 hh",Sorrel,Mount Vernon,N/A,"$20,000.00 ",Versatility Ranch Horse - Trail ,
13700,American Quarter Horse,Gelding,7 years,"16,2 hh",Sorrel,Mount Vernon,N/A,"$20,000.00 ",Versatility Ranch Horse - Trail ,
13701,Fell pony,Mare,11 years,"14,1 hh",Black,Santok,"10,000","$10,650.00 ",Leisure - Trail - Driving - Dressage ,
13702,Fjord Horses,Gelding,6 years,"15,1 hh",Buckskin,Mount Vernon,N/A,"$22,500.00 ",Versatility Ranch Horse - Trail ,
13703,American Quarter Horse,Gelding,6 years,N/A,N/A,Mount Vernon,N/A,"$22,500.00 ",Versatility Ranch Horse - Trail ,
13704,Draft Horse,Gelding,7 years,"15,2 hh",Chestnut,Mount Vernon,N/A,"$27,500.00 ",Versatility Ranch Horse - Trail ,
13705,Gypsy Horse,Gelding,7 years,N/A,N/A,Mount Vernon,N/A,"$27,500.00 ",Versatility Ranch Horse - Trail ,
13706,Zangersheider,Gelding,4 years,N/A,N/A,Zagreb,N/A,"$25,000.00 ",Jumping - Dressage,
13707,Austrian Warmblood,Stallion,5 years,"16,3 hh",Gray,Stadl-Paura,N/A,N/A,Jumping - Breeding - Eventing ,
13708,PRE,Mare,6 years,16 hh,Gray,Ramona,N/A,"$25,000.00 ",Gaited - Show ,
13709,PRE,Mare,2 years,"14,3 hh",Dun,Malaga,"5,500","$5,858.00 ",Gaited - Working Equitation - Driving - Dressage ,
13710,Icelandic Horse,Gelding,9 years,"13,3 hh",Bay-Dark,Hermannsburg,"11,000","$11,715.00 ",Gaited ,
13711,Icelandic Horse,Mare,1 year,N/A,N/A,Hermannsburg,"3,900","$4,154.00 ",Gaited ,
13712,Icelandic Horse,Gelding,15 years,"13,2 hh",Pinto,SoltauSoltau,"17,000","$18,105.00 ",Gaited - Leisure ,
13713,KWPN,Gelding,4 years,"16,2 hh",Gray,Békéscsaba,"8,000","$8,520.00 ",Jumping ,
13714,Welsh PB (Partbred),Gelding,9 years,"12,2 hh",Chestnut,Pápa,"2,500","$2,663.00 ",Driving - Leisure ,
13715,Welsh PB (Partbred) Mix,Mare,13 years,"12,2 hh",Chestnut,Pápa,"2,000","$2,130.00 ",Driving - Leisure ,
13716,Mecklenburg Warmblood,Stallion,3 years,N/A,N/A,Siedenbrünzow,"15,000","$15,975.00 ",Dressage - Leisure ,
13717,Anglo-Arab,Gelding,7 years,16 hh,Pinto,Bad Oldesloe,"15,000","$15,975.00 ",Eventing - Jumping - Dressage ,
13718,Zangersheider,Gelding,6 years,"16,2 hh",Brown,Lengdorf,N/A,N/A,Jumping ,
13719,German Sport Horse,Gelding,5 years,"16,1 hh",Black,Zossen,N/A,N/A,Dressage ,
13720,Tennessee walking horse,Gelding,9 years,14 hh,Tobiano-all-colors,"Tionesta, PA",N/A,"$6,499.00 ",Trail - Western allround - Gaited ,
13721,KWPN,Mare,5 years,"16,2 hh",Bay-Dark,Marknesse,"5,000","$5,325.00 ",Dressage - Breeding,
13722,Hanoverian,Mare,8 years,17 hh,Brown,Bremen,"20,000","$21,301.00 ",Jumping ,
13723,Irish Sport Horse,Gelding,6 years,16 hh,Brown,Lage,"3,250","$3,461.00 ",Leisure - Breeding - Jumping - Dressage,
13724,Hanoverian,Mare,13 years,"16,2 hh",Brown,Zell,"2,500","$2,663.00 ",Leisure - Breeding ,
13725,Oldenburg,Mare,10 years,16 hh,Chestnut-Red,Himmelkron,"10,000","$10,650.00 ",Leisure - Breeding ,
13726,Hanoverian,Mare,7 years,"15,3 hh",Chestnut,Himmelkron,"10,000","$10,650.00 ",Leisure - Breeding ,
13727,PRE,Stallion,5 years,"15,2 hh",Gray-Dapple,Puerto Lumbreras,"15,000","$15,975.00 ",Dressage - Baroque - Breeding - Leisure ,
13728,German Sport Horse,Gelding,9 years,"17,1 hh",Chestnut-Red,Hingstheide,"25,000","$26,626.00 ",Dressage - Leisure,
13729,PRE,Gelding,9 years,"16,2 hh",Brown,la nucia,"40,000","$42,601.00 ",Dressage ,
13730,PRE,Stallion,6 years,"16,2 hh",Black,la nucia,"40,000","$42,601.00 ",Dressage ,
13731,PRE,Stallion,4 years,16 hh,Chestnut-Red,Barcelona,"20,000","$21,301.00 ",Dressage - Working Equitation - Baroque - Leisure ,
13732,PRE,Gelding,5 years,"15,2 hh",Perlino,Barcelona,N/A,N/A,Dressage - Working Equitation - Baroque - Leisure ,
13733,Icelandic Horse,Gelding,4 years,N/A,N/A,Reykjavik,"1,500","$1,598.00 ",Leisure ,
13734,German Riding Pony,Gelding,5 years,"14,1 hh",Brown,Kilchberg ZH,N/A,"$27,560.00 ",Dressage - Eventing - Jumping - Leisure ,
13735,Austrian Warmblood,Stallion,1 year,N/A,N/A,kollmitzdörfl,"10,000","$10,650.00 ",Dressage - Breeding - Leisure - Driving,
13736,Austrian Warmblood,Stallion,1 year,N/A,N/A,Kollmitzdörfl,"10,000","$10,650.00 ",Dressage - Breeding - Leisure - Driving,
13737,Paint Horse,Gelding,11 years,"14,2 hh",Tobiano-all-colors,Guthrie OK,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13738,American Quarter Horse,Gelding,11 years,"14,2 hh",Tobiano-all-colors,Guthrie OK,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13739,Andalusian,Gelding,8 years,"15,1 hh",Gray-Dapple,"Paicines, CA",N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13740,American Quarter Horse,Gelding,8 years,"15,1 hh",Gray-Dapple,Paicines CA,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13741,Draft Horse,Gelding,9 years,16 hh,Tobiano-all-colors,Paicines Tobiano,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13742,American Quarter Horse,Gelding,9 years,16 hh,Tobiano-all-colors,Paicines CA,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13743,Draft Horse,Gelding,5 years,"16,1 hh",Palomino,Windom MN,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13744,American Quarter Horse,Gelding,5 years,"16,1 hh",Palomino,Windom Mn,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13745,Draft Horse,Gelding,10 years,15 hh,Palomino,Rineyville Ky,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13746,American Quarter Horse,Gelding,10 years,15 hh,Palomino,rineyville KY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13747,Trakehner,Mare,5 years,16 hh,Brown,Ratingen,"20,000","$21,301.00 ",Eventing - Jumping - Leisure - Dressage ,
13748,Appaloosa,Gelding,11 years,N/A,N/A,Texarkana TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13749,Holstein,Gelding,4 years,16 hh,Brown,Südermarsch,"13,000","$13,845.00 ",Jumping - Eventing,
13750,Kentucky Mountain Saddle Horse,Gelding,6 years,"14,3 hh",Chestnut,Pakers Lake KY,N/A,"$3,500.00 ",Trail - Gaited ,
13751,Missouri Foxtrotter,Gelding,6 years,N/A,N/A,Parkers Lake KY,N/A,"$3,500.00 ",Trail - Gaited ,
13752,Tennessee walking horse,Gelding,6 years,N/A,N/A,Parkers Lake Ky,N/A,"$3,500.00 ",Trail - Gaited ,
13753,Clydesdale,Gelding,5 years,"16,3 hh",Bay,Jacksboro TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13754,American Quarter Horse,Gelding,11 years,15 hh,Roan-Red,Robards KY,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13755,American Quarter Horse,Gelding,14 years,15 hh,Dun,Bitterwater CA,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13756,American Quarter Horse,Gelding,15 years,15 hh,Champagne,Weatherford TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
13757,Friesian horses,Gelding,4 years,N/A,N/A,Texarkana TX,N/A,"$3,500.00 ",Trail - Jumping ,
13758,American Quarter Horse,Mare,13 years,"15,1 hh",Gray,Weatherford TX,N/A,"$3,500.00 ",Trail - Versatility Ranch Horse ,
